property_id,lon,lat,fips_code,is_new_construction,is_contingent,is_price_reduced,is_foreclosure,is_plan,is_coming_soon,year_built,lot_sqft,sqft,baths,garage,stories,beds,list_price,encoded_city,encoded_type,central_air,laundry_room,community_outdoor_space,fireplace,dishwasher,recreation_facilities,central_heat,forced_air,shopping,hardwood_floors,basement,family_room,view,dining_room,washer_dryer,community_security_features,community_swimming_pool,floor_plan,updated_kitchen,city_view,swimming_pool,pets_allowed,park,modern_kitchen,ensuite,fenced_yard,open_floor_plan,rental_property,corner_lot,community_clubhouse,big_lot,den_or_office,carport,groundscare,hill_or_mountain_view,spa_or_hot_tub,big_yard,farm,high_ceiling,new_roof,views,master_bedroom,water_view,vaulted_ceiling,ranch,trails,cul_de_sac,clubhouse,tennis_court,master_suite
1004477299,-117.039429,32.597063,6073.0,,,,,,,57.0,,1072.0,2.0,1.0,1.0,3.0,697000.0,80,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004746140,-104.984132,39.718041,8031.0,,,0.0,,,,75.0,,846.0,1.0,,1.0,2.0,324500.0,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005193757,-121.44681,38.411581,6067.0,,,0.0,,,,20.0,5036.0,2350.0,2.0,3.0,1.0,2.0,799950.0,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006289449,-117.429665,47.590206,53063.0,,,,,,,8.0,9960.0,2278.0,2.0,3.0,2.0,4.0,624900.0,462,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007132261,-117.996869,33.725735,6059.0,,,,,,,60.0,7260.0,1575.0,2.0,2.0,1.0,3.0,1295000.0,219,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008435894,-121.359323,38.455633,6067.0,,,,,,,42.0,43996.0,3634.0,4.0,3.0,2.0,5.0,717600.0,422,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009048045,-121.373956,38.441751,6067.0,,,,,,,24.0,6652.0,1330.0,2.0,2.0,1.0,3.0,499000.0,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010057041,-117.591954,33.873204,6065.0,,,0.0,,,,47.0,3920.0,1440.0,2.0,,1.0,3.0,285000.0,99,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010391943,-116.189222,43.629478,16001.0,,,,,,,5.0,8276.0,4100.0,4.0,3.0,2.0,5.0,1550000.0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011386631,-106.650642,35.0999,35001.0,,,,,,,,2178.0,,0.0,,,,60000.0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011425976,-111.921578,33.67574,4013.0,,,,,,,27.0,8850.0,2806.0,3.0,3.0,1.0,4.0,1150000.0,446,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012630470,-117.818614,33.794495,6059.0,,,,,,,24.0,,1683.0,3.0,2.0,2.0,3.0,840000.0,359,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012811602,-117.486606,47.744635,53063.0,,,1.0,,,,49.0,11326.0,3320.0,3.0,2.0,1.0,4.0,400000.0,462,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012971914,-111.622749,33.362516,4013.0,,,,,,,23.0,6303.0,1401.0,2.0,2.0,1.0,3.0,425000.0,290,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013035014,-117.442118,34.125064,6071.0,,,,,,,17.0,7680.0,2635.0,3.0,2.0,2.0,4.0,728888.0,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013142135,-123.106188,44.047549,41039.0,,,1.0,,,,98.0,3920.0,1841.0,1.0,1.0,2.0,3.0,299000.0,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013545211,-118.478774,34.400833,6037.0,,,,,,,50.0,294152.0,909.0,2.0,2.0,1.0,2.0,299000.0,331,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014762729,-117.191678,33.604533,6065.0,,,0.0,,,,20.0,7841.0,2965.0,3.0,3.0,2.0,3.0,815900.0,317,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015470446,-111.631287,40.255448,49049.0,,,,,,,45.0,13068.0,4051.0,3.0,4.0,2.0,5.0,795000.0,402,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015719904,-122.387145,47.57547,53033.0,,,1.0,,,,66.0,6227.0,6386.0,6.0,,,6.0,2500000.0,448,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015871108,-122.491392,45.53182,41051.0,,,,,,,60.0,19166.0,1276.0,2.0,1.0,1.0,3.0,399900.0,400,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015937570,-117.054278,33.127505,6073.0,,,,,,,55.0,6900.0,1288.0,2.0,2.0,1.0,3.0,707000.0,148,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016198432,-117.031917,33.144294,6073.0,,,,,,,49.0,,1200.0,2.0,2.0,1.0,4.0,699000.0,148,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017678400,-111.780748,33.296209,4013.0,,,0.0,,,,20.0,12330.0,3044.0,3.0,4.0,1.0,4.0,890000.0,178,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018555602,-117.499931,34.040207,6071.0,,,,,,,37.0,5000.0,958.0,2.0,2.0,1.0,3.0,508000.0,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019597762,,,,,,,,,,,6331.0,,0.0,,,,59000.0,432,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019971524,-118.348245,34.168788,6037.0,,,,,,,78.0,6500.0,1948.0,2.0,2.0,1.0,2.0,1249000.0,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020463746,-123.070209,44.976369,41053.0,,,,,,,45.0,5663.0,1544.0,2.0,2.0,,2.0,385000.0,427,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020568819,-117.799338,33.798929,6059.0,,,,,,,39.0,10999.0,2747.0,3.0,3.0,1.0,4.0,1349000.0,359,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020818094,-105.094039,39.870129,8059.0,,,,,,,29.0,6825.0,3063.0,3.0,2.0,2.0,4.0,725000.0,521,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022588700,-121.404951,38.621711,6067.0,,,,,,,68.0,10890.0,964.0,1.0,1.0,1.0,2.0,415000.0,422,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023343708,-117.293528,33.478136,6065.0,,,,,,,,420790.0,,0.0,,,,235000.0,479,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024486543,-118.194129,33.778213,6037.0,,,0.0,,,,64.0,7503.0,936.0,1.0,,1.0,2.0,399999.0,268,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027029125,-117.909633,33.839141,6059.0,,,,,,,25.0,2930.0,1312.0,3.0,2.0,2.0,2.0,739900.0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027075899,-122.223548,38.095206,6095.0,,,1.0,,,,80.0,4791.0,810.0,1.0,1.0,1.0,2.0,344950.0,496,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027633971,-117.277675,34.14341,6071.0,,,,,,,73.0,7095.0,1360.0,4.0,2.0,1.0,3.0,499999.0,432,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027662738,-121.948349,37.255455,6085.0,,,,,,,44.0,4259.0,2064.0,3.0,2.0,2.0,3.0,1799000.0,435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027683526,-111.974911,40.690139,49035.0,,,,,,,40.0,3485.0,1544.0,2.0,2.0,3.0,4.0,450000.0,518,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028121577,-117.241849,34.1392,6071.0,,,,,,,68.0,7920.0,1236.0,2.0,2.0,1.0,4.0,435000.0,432,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028620708,-117.446316,34.148891,6071.0,,,,,,,22.0,5558.0,2268.0,3.0,2.0,2.0,4.0,665000.0,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029094221,-122.05022,37.628012,6001.0,,,,,,,50.0,61420.0,686.0,1.0,,1.0,1.0,369000.0,199,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029885152,-123.021406,44.939051,41047.0,,,,,,,95.0,5662.0,2986.0,3.0,,2.0,3.0,449900.0,427,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031431551,-105.023873,39.91142,8001.0,,,,,,,48.0,4356.0,924.0,2.0,1.0,2.0,2.0,350000.0,521,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031446102,-121.931721,37.519852,6001.0,,,,,,,34.0,7826.0,2071.0,3.0,3.0,2.0,4.0,2188000.0,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032212424,-118.0832,34.555308,6037.0,,,,,,,35.0,211266.0,853.0,2.0,1.0,,2.0,250000.0,367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032921240,-122.456371,45.47693,41051.0,,,,,,,38.0,10454.0,1687.0,3.0,2.0,3.0,3.0,520000.0,186,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033341469,-111.901524,33.678529,4013.0,,,,,,,19.0,15222.0,3606.0,4.0,3.0,1.0,4.0,2500000.0,446,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033660139,-104.614374,38.277703,8101.0,,,,,,,123.0,5271.0,1425.0,1.0,,,2.0,81500.0,403,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034161317,-117.316208,34.532853,6071.0,,,,,,,,22886.0,,0.0,,,,88000.0,504,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034260123,-118.148084,34.595646,6037.0,,,,,,,41.0,26136.0,1389.0,3.0,2.0,2.0,2.0,359900.0,367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034362476,-118.238658,34.650713,6037.0,,,,,,,35.0,9583.0,1862.0,2.0,3.0,1.0,3.0,520000.0,405,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035464190,-117.185114,33.893366,6065.0,,,,,,,29.0,5663.0,1911.0,3.0,2.0,2.0,4.0,539900.0,311,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035596315,-118.250995,34.145533,6037.0,,,,,,,8.0,15067.0,1480.0,3.0,2.0,1.0,3.0,1050000.0,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035904411,-117.501345,33.768332,6065.0,,,,,,,19.0,5663.0,2198.0,4.0,3.0,1.0,3.0,835000.0,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036529159,-117.431145,34.09309,6071.0,,,,,,,45.0,7272.0,1608.0,2.0,2.0,1.0,3.0,520000.0,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037232137,-117.657721,34.047871,6071.0,,,,,,,43.0,7200.0,1387.0,2.0,2.0,1.0,3.0,690000.0,357,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037708371,-117.556265,33.855019,6065.0,,,,,,,59.0,8276.0,1626.0,2.0,2.0,1.0,4.0,685000.0,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037927931,-118.126147,33.808204,6037.0,,,,,,,72.0,6552.0,1253.0,2.0,2.0,1.0,3.0,899900.0,268,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039017906,-122.057739,37.624658,6001.0,,,,,,,23.0,4659.0,2198.0,3.0,2.0,2.0,4.0,1299000.0,199,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039189682,-111.712545,33.286044,4013.0,,,,,,,24.0,6757.0,1352.0,2.0,2.0,1.0,3.0,440000.0,178,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039807370,-118.750297,34.278379,6111.0,,,,,,,62.0,7628.0,1278.0,2.0,2.0,1.0,3.0,689000.0,454,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040401666,-122.480067,47.273117,53053.0,,,,,,,82.0,6000.0,2736.0,2.0,1.0,,3.0,980000.0,475,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040555409,-105.013024,39.880815,8001.0,,,,,,,24.0,2700.0,1466.0,3.0,2.0,2.0,3.0,466000.0,482,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040575097,-111.920263,33.470338,4013.0,,,,,,,67.0,6896.0,1888.0,3.0,,1.0,4.0,799900.0,446,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040803492,-104.910403,39.708413,8031.0,,,,,,,64.0,11326.0,4328.0,5.0,2.0,1.0,4.0,1495000.0,114,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041607110,-118.003899,34.084403,6037.0,,,,,,,64.0,7470.0,1640.0,2.0,2.0,1.0,4.0,748000.0,137,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042107678,-117.497146,34.034685,6071.0,,,,,,,37.0,4000.0,1562.0,3.0,2.0,2.0,3.0,585000.0,160,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042816067,-118.073274,33.930046,6037.0,,,,,,,74.0,4515.0,1670.0,2.0,1.0,1.0,3.0,749000.0,348,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042848441,-121.664318,36.693192,6053.0,,,,,,,45.0,9235.0,1232.0,2.0,,1.0,4.0,675000.0,428,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043703510,-122.459431,37.707627,6081.0,,,,,,,22.0,2000.0,2095.0,3.0,5.0,2.0,5.0,1588000.0,107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
